,filename,year,month,day,hour,minute,lng,lat,alt,camera,width,height,frames,fps,time,mean_brightness,class,datetime
18278,M20240811_014229_MasLaRoca_S,2024,42,11,1,42,2.19,41.56,570.0,S,720.0,576.0,66.0,25.0,0.2,63.0,meteor,
18279,M20240811_022633_MasLaRoca_S,2024,26,11,2,26,2.19,41.56,570.0,S,720.0,576.0,62.0,25.0,0.04,46.5,meteor,
18280,M20240811_023945_MasLaRoca_S,2024,39,11,2,39,2.19,41.56,570.0,S,720.0,576.0,62.0,25.0,0.04,74.0,meteor,
18281,M20240811_031749_MasLaRoca_S,2024,17,11,3,17,2.19,41.56,570.0,S,720.0,576.0,66.0,25.0,0.2,55.333333333333336,meteor,
18282,M20240811_032125_MasLaRoca_S,2024,21,11,3,21,2.19,41.56,570.0,S,720.0,576.0,68.0,25.0,0.28,93.33333333333331,meteor,
18283,M20240811_033901_MasLaRoca_S,2024,39,11,3,39,2.19,41.56,570.0,S,720.0,576.0,77.0,25.0,0.64,42.3,meteor,
18284,M20240811_040958_MasLaRoca_S,2024,9,11,4,9,2.19,41.56,570.0,S,720.0,576.0,63.0,25.0,0.08,29.666666666666668,meteor,2024-09-11 04:09:00
18285,M20240811_002425_MasLaRoca_S,2024,24,11,0,24,2.19,41.56,570.0,S,720.0,576.0,65.0,25.0,0.16,51.4,meteor,
18286,M20240811_010118_MasLaRoca_S,2024,1,11,1,1,2.19,41.56,570.0,S,720.0,576.0,75.0,25.0,0.56,191.92,meteor,2024-01-11 01:01:00
18287,M20240811_010811_MasLaRoca_S,2024,8,11,1,8,2.19,41.56,570.0,S,720.0,576.0,64.0,25.0,0.12,52.8,meteor,2024-08-11 01:08:00
18288,M20240811_014612_MasLaRoca_S,2024,46,11,1,46,2.19,41.56,570.0,S,720.0,576.0,66.0,25.0,0.2,94.0,meteor,
18289,M20240811_022051_MasLaRoca_S,2024,20,11,2,20,2.19,41.56,570.0,S,720.0,576.0,62.0,25.0,0.04,42.5,meteor,
18290,M20240811_022409_MasLaRoca_S,2024,24,11,2,24,2.19,41.56,570.0,S,720.0,576.0,63.0,25.0,0.08,51.0,meteor,
18291,M20240811_025803_MasLaRoca_S,2024,58,11,2,58,2.19,41.56,570.0,S,720.0,576.0,70.0,25.0,0.36,95.5,meteor,
18292,M20240811_032146_MasLaRoca_S,2024,21,11,3,21,2.19,41.56,570.0,S,720.0,576.0,62.0,25.0,0.04,137.5,meteor,
18293,M20240811_033056_MasLaRoca_S,2024,30,11,3,30,2.19,41.56,570.0,S,720.0,576.0,66.0,25.0,0.2,58.0,meteor,
18294,M20240811_034319_MasLaRoca_S,2024,43,11,3,43,2.19,41.56,570.0,S,720.0,576.0,82.0,25.0,0.84,52.75,meteor,
18295,M20240811_040704_MasLaRoca_S,2024,7,11,4,7,2.19,41.56,570.0,S,720.0,576.0,65.0,25.0,0.16,48.8,meteor,2024-07-11 04:07:00
18296,M20240810_210237_MasLaRoca_S,2024,2,10,21,2,2.19,41.56,570.0,S,720.0,576.0,186.0,25.0,4.6,102.84615384615384,meteor,2024-02-10 21:02:00
18297,M20240810_211427_MasLaRoca_S,2024,14,10,21,14,2.19,41.56,570.0,S,720.0,576.0,161.0,25.0,4.0,71.5,meteor,
18298,M20240811_001221_MasLaRoca_S,2024,12,11,0,12,2.19,41.56,570.0,S,720.0,576.0,63.0,25.0,0.08,39.66666666666666,meteor,2024-12-11 00:12:00
18299,M20240811_013355_MasLaRoca_S,2024,33,11,1,33,2.19,41.56,570.0,S,720.0,576.0,65.0,25.0,0.16,43.0,meteor,
18300,M20240811_030526_MasLaRoca_S,2024,5,11,3,5,2.19,41.56,570.0,S,720.0,576.0,65.0,25.0,0.16,65.6,meteor,2024-05-11 03:05:00
18301,M20240811_031558_MasLaRoca_S,2024,15,11,3,15,2.19,41.56,570.0,S,720.0,576.0,66.0,25.0,0.2,48.833333333333336,meteor,
18302,M20240811_033003_MasLaRoca_S,2024,30,11,3,30,2.19,41.56,570.0,S,720.0,576.0,64.0,25.0,0.12,94.25,meteor,
18303,M20240810_202824_MasLaRoca_S,2024,28,10,20,28,2.19,41.56,570.0,S,720.0,576.0,68.0,25.0,0.28,42.16666666666666,meteor,
18304,M20240810_210902_MasLaRoca_S,2024,9,10,21,9,2.19,41.56,570.0,S,720.0,576.0,70.0,25.0,0.36,48.0,meteor,2024-09-10 21:09:00
18305,M20240810_221750_MasLaRoca_S,2024,17,10,22,17,2.19,41.56,570.0,S,720.0,576.0,70.0,25.0,0.36,87.5,meteor,
18306,M20240810_233213_MasLaRoca_S,2024,32,10,23,32,2.19,41.56,570.0,S,720.0,576.0,68.0,25.0,0.28,38.625,meteor,
18307,M20240810_234809_MasLaRoca_S,2024,48,10,23,48,2.19,41.56,570.0,S,720.0,576.0,79.0,25.0,0.72,224.5116279069768,meteor,
18308,M20240811_005017_MasLaRoca_S,2024,50,11,0,50,2.19,41.56,570.0,S,720.0,576.0,62.0,25.0,0.04,48.0,meteor,
18309,M20240811_012154_MasLaRoca_S,2024,21,11,1,21,2.19,41.56,570.0,S,720.0,576.0,64.0,25.0,0.12,42.25,meteor,
18310,M20240811_013321_MasLaRoca_S,2024,33,11,1,33,2.19,41.56,570.0,S,720.0,576.0,86.0,25.0,1.0,41.0,meteor,
18311,M20240811_014515_MasLaRoca_S,2024,45,11,1,45,2.19,41.56,570.0,S,720.0,576.0,67.0,25.0,0.24,66.42857142857143,meteor,
18312,M20240811_015438_MasLaRoca_S,2024,54,11,1,54,2.19,41.56,570.0,S,720.0,576.0,64.0,25.0,0.12,45.66666666666666,meteor,
18313,M20240811_015825_MasLaRoca_S,2024,58,11,1,58,2.19,41.56,570.0,S,720.0,576.0,70.0,25.0,0.36,57.6,meteor,
18314,M20240811_023326_MasLaRoca_S,2024,33,11,2,33,2.19,41.56,570.0,S,720.0,576.0,65.0,25.0,0.16,56.4,meteor,
18315,M20240811_024625_MasLaRoca_S,2024,46,11,2,46,2.19,41.56,570.0,S,720.0,576.0,66.0,25.0,0.2,61.5,meteor,
18316,M20240811_032250_MasLaRoca_S,2024,22,11,3,22,2.19,41.56,570.0,S,720.0,576.0,65.0,25.0,0.16,84.8,meteor,
18317,M20240811_033440_MasLaRoca_S,2024,34,11,3,34,2.19,41.56,570.0,S,720.0,576.0,63.0,25.0,0.08,52.333333333333336,meteor,
18318,M20240811_033550_MasLaRoca_S,2024,35,11,3,35,2.19,41.56,570.0,S,720.0,576.0,63.0,25.0,0.08,53.0,meteor,
18319,M20240810_220442_MasLaRoca_S,2024,4,10,22,4,2.19,41.56,570.0,S,720.0,576.0,64.0,25.0,0.12,36.0,meteor,2024-04-10 22:04:00
18320,M20240810_235341_MasLaRoca_S,2024,53,10,23,53,2.19,41.56,570.0,S,720.0,576.0,69.0,25.0,0.32,58.583333333333336,meteor,
18321,M20240811_010938_MasLaRoca_S,2024,9,11,1,9,2.19,41.56,570.0,S,720.0,576.0,71.0,25.0,0.4,180.7692307692308,meteor,2024-09-11 01:09:00
18322,M20240811_014107_MasLaRoca_S,2024,41,11,1,41,2.19,41.56,570.0,S,720.0,576.0,65.0,25.0,0.16,61.2,meteor,
18323,M20240811_015618_MasLaRoca_S,2024,56,11,1,56,2.19,41.56,570.0,S,720.0,576.0,62.0,25.0,0.04,52.5,meteor,
18324,M20240811_020639_MasLaRoca_S,2024,6,11,2,6,2.19,41.56,570.0,S,720.0,576.0,62.0,25.0,0.04,45.5,meteor,2024-06-11 02:06:00
18325,M20240811_021128_MasLaRoca_S,2024,11,11,2,11,2.19,41.56,570.0,S,720.0,576.0,62.0,25.0,0.04,37.0,meteor,2024-11-11 02:11:00
18326,M20240811_024438_MasLaRoca_S,2024,44,11,2,44,2.19,41.56,570.0,S,720.0,576.0,67.0,25.0,0.24,54.57142857142857,meteor,
18327,M20240811_025329_MasLaRoca_S,2024,53,11,2,53,2.19,41.56,570.0,S,720.0,576.0,63.0,25.0,0.08,43.66666666666666,meteor,
18328,M20240811_035045_MasLaRoca_S,2024,50,11,3,50,2.19,41.56,570.0,S,720.0,576.0,62.0,25.0,0.04,45.5,meteor,
18329,M20240811_035232_MasLaRoca_S,2024,52,11,3,52,2.19,41.56,570.0,S,720.0,576.0,66.0,25.0,0.2,51.5,meteor,
18330,M20240811_010259_MasLaRoca_S,2024,2,11,1,2,2.19,41.56,570.0,S,720.0,576.0,64.0,25.0,0.12,38.5,meteor,2024-02-11 01:02:00
18331,M20240811_014629_MasLaRoca_S,2024,46,11,1,46,2.19,41.56,570.0,S,720.0,576.0,62.0,25.0,0.04,33.5,meteor,
18332,M20240811_030610_MasLaRoca_S,2024,6,11,3,6,2.19,41.56,570.0,S,720.0,576.0,86.0,25.0,1.0,95.0,meteor,2024-06-11 03:06:00
18333,M20240810_212705_MasLaRoca_S,2024,27,10,21,27,2.19,41.56,570.0,S,720.0,576.0,87.0,25.0,1.04,162.94444444444446,meteor,
18334,M20240810_225400_MasLaRoca_S,2024,54,10,22,54,2.19,41.56,570.0,S,720.0,576.0,62.0,25.0,0.04,71.5,meteor,
18335,M20240811_014904_MasLaRoca_S,2024,49,11,1,49,2.19,41.56,570.0,S,720.0,576.0,66.0,25.0,0.2,110.0,meteor,
18336,M20240811_015554_MasLaRoca_S,2024,55,11,1,55,2.19,41.56,570.0,S,720.0,576.0,83.0,25.0,0.88,151.20833333333334,meteor,
18337,M20240811_032902_MasLaRoca_S,2024,29,11,3,29,2.19,41.56,570.0,S,720.0,576.0,64.0,25.0,0.12,55.5,meteor,
18338,M20240811_035102_MasLaRoca_S,2024,51,11,3,51,2.19,41.56,570.0,S,720.0,576.0,62.0,25.0,0.04,45.0,meteor,
18339,M20240815_223709_MasLaRoca_S,2024,37,15,22,37,2.19,41.56,570.0,S,720.0,576.0,74.0,25.0,0.52,46.61538461538461,meteor,
18340,M20240816_011704_MasLaRoca_S,2024,17,16,1,17,2.19,41.56,570.0,S,720.0,576.0,63.0,25.0,0.08,40.333333333333336,meteor,
18341,M20240816_030903_MasLaRoca_S,2024,9,16,3,9,2.19,41.56,570.0,S,720.0,576.0,83.0,25.0,0.88,74.6,meteor,2024-09-16 03:09:00
18342,M20240816_040133_MasLaRoca_S,2024,1,16,4,1,2.19,41.56,570.0,S,720.0,576.0,62.0,25.0,0.04,42.0,meteor,2024-01-16 04:01:00
18343,M20240815_232211_MasLaRoca_S,2024,22,15,23,22,2.19,41.56,570.0,S,720.0,576.0,65.0,25.0,0.16,50.6,meteor,
18344,M20240816_032249_MasLaRoca_S,2024,22,16,3,22,2.19,41.56,570.0,S,720.0,576.0,111.0,25.0,2.0,64.33333333333333,meteor,
18345,M20240816_032807_MasLaRoca_S,2024,28,16,3,28,2.19,41.56,570.0,S,720.0,576.0,62.0,25.0,0.04,62.5,meteor,
18346,M20240815_234624_MasLaRoca_S,2024,46,15,23,46,2.19,41.56,570.0,S,720.0,576.0,69.0,25.0,0.32,56.41666666666666,meteor,
18347,M20240816_000808_MasLaRoca_S,2024,8,16,0,8,2.19,41.56,570.0,S,720.0,576.0,62.0,25.0,0.04,76.5,meteor,2024-08-16 00:08:00
18348,M20240816_005704_MasLaRoca_S,2024,57,16,0,57,2.19,41.56,570.0,S,720.0,576.0,65.0,25.0,0.16,61.4,meteor,
18349,M20240816_025831_MasLaRoca_S,2024,58,16,2,58,2.19,41.56,570.0,S,720.0,576.0,80.0,25.0,0.76,57.0,meteor,
18350,M20240816_031124_MasLaRoca_S,2024,11,16,3,11,2.19,41.56,570.0,S,720.0,576.0,63.0,25.0,0.08,38.66666666666666,meteor,2024-11-16 03:11:00
18351,M20240815_234527_MasLaRoca_S,2024,45,15,23,45,2.19,41.56,570.0,S,720.0,576.0,62.0,25.0,0.04,50.0,meteor,
18352,M20240815_234642_MasLaRoca_S,2024,46,15,23,46,2.19,41.56,570.0,S,720.0,576.0,63.0,25.0,0.08,45.333333333333336,meteor,
18353,M20240816_031207_MasLaRoca_S,2024,12,16,3,12,2.19,41.56,570.0,S,720.0,576.0,65.0,25.0,0.16,48.0,meteor,2024-12-16 03:12:00
18354,M20240816_031959_MasLaRoca_S,2024,19,16,3,19,2.19,41.56,570.0,S,720.0,576.0,67.0,25.0,0.24,73.11111111111111,meteor,
18355,M20240815_231032_MasLaRoca_S,2024,10,15,23,10,2.19,41.56,570.0,S,720.0,576.0,66.0,25.0,0.2,194.125,meteor,2024-10-15 23:10:00
18356,M20240816_011913_MasLaRoca_S,2024,19,16,1,19,2.19,41.56,570.0,S,720.0,576.0,73.0,25.0,0.48,47.30769230769231,meteor,
18357,M20240816_023559_MasLaRoca_S,2024,35,16,2,35,2.19,41.56,570.0,S,720.0,576.0,64.0,25.0,0.12,44.5,meteor,
18358,M20240816_032716_MasLaRoca_S,2024,27,16,3,27,2.19,41.56,570.0,S,720.0,576.0,69.0,25.0,0.32,66.22222222222223,meteor,
18359,M20240802_232546_MasLaRoca_S,2024,25,2,23,25,2.19,41.56,570.0,S,720.0,576.0,63.0,25.0,0.08,48.0,meteor,
18360,M20240802_235512_MasLaRoca_S,2024,55,2,23,55,2.19,41.56,570.0,S,720.0,576.0,81.0,25.0,0.8,155.52380952380952,meteor,
18361,M20240803_032123_MasLaRoca_S,2024,21,3,3,21,2.19,41.56,570.0,S,720.0,576.0,70.0,25.0,0.36,72.4,meteor,
18362,M20240803_035054_MasLaRoca_S,2024,50,3,3,50,2.19,41.56,570.0,S,720.0,576.0,62.0,25.0,0.04,47.0,meteor,
18363,M20240802_233106_MasLaRoca_S,2024,31,2,23,31,2.19,41.56,570.0,S,720.0,576.0,79.0,25.0,0.72,144.47368421052633,meteor,
18364,M20240803_034515_MasLaRoca_S,2024,45,3,3,45,2.19,41.56,570.0,S,720.0,576.0,66.0,25.0,0.2,69.0,meteor,
18365,M20240802_233628_MasLaRoca_S,2024,36,2,23,36,2.19,41.56,570.0,S,720.0,576.0,68.0,25.0,0.28,70.54545454545455,meteor,
18366,M20240803_032812_MasLaRoca_S,2024,28,3,3,28,2.19,41.56,570.0,S,720.0,576.0,63.0,25.0,0.08,41.0,meteor,
18367,M20240803_032821_MasLaRoca_S,2024,28,3,3,28,2.19,41.56,570.0,S,720.0,576.0,62.0,25.0,0.04,40.0,meteor,
18368,M20240802_233837_MasLaRoca_S,2024,38,2,23,38,2.19,41.56,570.0,S,720.0,576.0,62.0,25.0,0.04,44.0,meteor,
18369,M20240803_003628_MasLaRoca_S,2024,36,3,0,36,2.19,41.56,570.0,S,720.0,576.0,68.0,25.0,0.28,85.25,meteor,
18370,M20240803_012255_MasLaRoca_S,2024,22,3,1,22,2.19,41.56,570.0,S,720.0,576.0,122.0,25.0,2.44,57.71428571428572,meteor,
18371,M20240803_035951_MasLaRoca_S,2024,59,3,3,59,2.19,41.56,570.0,S,720.0,576.0,62.0,25.0,0.04,43.5,meteor,
18372,M20240803_002825_MasLaRoca_S,2024,28,3,0,28,2.19,41.56,570.0,S,720.0,576.0,68.0,25.0,0.28,76.58333333333333,meteor,
18373,M20240802_231721_MasLaRoca_S,2024,17,2,23,17,2.19,41.56,570.0,S,720.0,576.0,62.0,25.0,0.04,41.5,meteor,
18374,M20240803_034911_MasLaRoca_S,2024,49,3,3,49,2.19,41.56,570.0,S,720.0,576.0,71.0,25.0,0.4,133.0,meteor,
18375,M20240803_031032_MasLaRoca_S,2024,10,3,3,10,2.19,41.56,570.0,S,720.0,576.0,75.0,25.0,0.56,47.53333333333333,meteor,2024-10-03 03:10:00
18376,M20240803_031526_MasLaRoca_S,2024,15,3,3,15,2.19,41.56,570.0,S,720.0,576.0,66.0,25.0,0.2,42.16666666666666,meteor,
18377,M20240803_002631_MasLaRoca_S,2024,26,3,0,26,2.19,41.56,570.0,S,720.0,576.0,64.0,25.0,0.12,46.0,meteor,
18378,M20240827_193950_MasLaRoca_S,2024,39,27,19,39,2.19,41.56,570.0,S,720.0,576.0,83.0,25.0,0.88,61.0,meteor,
18379,M20240827_223828_MasLaRoca_S,2024,38,27,22,38,2.19,41.56,570.0,S,720.0,576.0,68.0,25.0,0.28,48.125,meteor,
18380,M20240827_224726_MasLaRoca_S,2024,47,27,22,47,2.19,41.56,570.0,S,720.0,576.0,66.0,25.0,0.2,46.5,meteor,
18381,M20240827_234455_MasLaRoca_S,2024,44,27,23,44,2.19,41.56,570.0,S,720.0,576.0,87.0,25.0,1.04,116.76923076923076,meteor,
18382,M20240828_010503_MasLaRoca_S,2024,5,28,1,5,2.19,41.56,570.0,S,720.0,576.0,70.0,25.0,0.36,70.3,meteor,2024-05-28 01:05:00
18383,M20240827_214436_MasLaRoca_S,2024,44,27,21,44,2.19,41.56,570.0,S,720.0,576.0,70.0,25.0,0.36,45.0,meteor,
18384,M20240827_224754_MasLaRoca_S,2024,47,27,22,47,2.19,41.56,570.0,S,720.0,576.0,87.0,25.0,1.04,95.55555555555556,meteor,
18385,M20240827_215941_MasLaRoca_S,2024,59,27,21,59,2.19,41.56,570.0,S,720.0,576.0,76.0,25.0,0.6,56.36363636363637,meteor,
18386,M20240827_221708_MasLaRoca_S,2024,17,27,22,17,2.19,41.56,570.0,S,720.0,576.0,62.0,25.0,0.04,43.0,meteor,
18387,M20240828_003543_MasLaRoca_S,2024,35,28,0,35,2.19,41.56,570.0,S,720.0,576.0,64.0,25.0,0.12,73.5,meteor,
18388,M20240827_203539_MasLaRoca_S,2024,35,27,20,35,2.19,41.56,570.0,S,720.0,576.0,70.0,25.0,0.36,45.8,meteor,
18389,M20240828_025634_MasLaRoca_S,2024,56,28,2,56,2.19,41.56,570.0,S,720.0,576.0,63.0,25.0,0.08,57.66666666666666,meteor,
18390,M20240827_233549_MasLaRoca_S,2024,35,27,23,35,2.19,41.56,570.0,S,720.0,576.0,65.0,25.0,0.16,40.25,meteor,
18391,M20240823_003157_MasLaRoca_S,2024,31,23,0,31,2.19,41.56,570.0,S,720.0,576.0,62.0,25.0,0.04,37.5,meteor,
18392,M20240822_232023_MasLaRoca_S,2024,20,22,23,20,2.19,41.56,570.0,S,720.0,576.0,65.0,25.0,0.16,45.25,meteor,
18393,M20240823_005259_MasLaRoca_S,2024,52,23,0,52,2.19,41.56,570.0,S,720.0,576.0,64.0,25.0,0.12,46.0,meteor,
18394,M20240823_025758_MasLaRoca_S,2024,57,23,2,57,2.19,41.56,570.0,S,720.0,576.0,63.0,25.0,0.08,41.333333333333336,meteor,
18395,M20240822_234646_MasLaRoca_S,2024,46,22,23,46,2.19,41.56,570.0,S,720.0,576.0,67.0,25.0,0.24,121.85714285714286,meteor,
18396,M20240823_020312_MasLaRoca_S,2024,3,23,2,3,2.19,41.56,570.0,S,720.0,576.0,69.0,25.0,0.32,56.66666666666666,meteor,2024-03-23 02:03:00
18397,M20240830_015144_MasLaRoca_S,2024,51,30,1,51,2.19,41.56,570.0,S,720.0,576.0,64.0,25.0,0.12,39.75,meteor,
18398,M20240830_021323_MasLaRoca_S,2024,13,30,2,13,2.19,41.56,570.0,S,720.0,576.0,73.0,25.0,0.48,76.46153846153847,meteor,
18399,M20240830_032205_MasLaRoca_S,2024,22,30,3,22,2.19,41.56,570.0,S,720.0,576.0,64.0,25.0,0.12,50.25,meteor,
18400,M20240830_032303_MasLaRoca_S,2024,23,30,3,23,2.19,41.56,570.0,S,720.0,576.0,68.0,25.0,0.28,69.0,meteor,
18401,M20240830_041909_MasLaRoca_S,2024,19,30,4,19,2.19,41.56,570.0,S,720.0,576.0,65.0,25.0,0.16,79.4,meteor,
18402,M20240830_001934_MasLaRoca_S,2024,19,30,0,19,2.19,41.56,570.0,S,720.0,576.0,78.0,25.0,0.68,58.27777777777778,meteor,
18403,M20240830_024253_MasLaRoca_S,2024,42,30,2,42,2.19,41.56,570.0,S,720.0,576.0,66.0,25.0,0.2,51.0,meteor,
18404,M20240829_233212_MasLaRoca_S,2024,32,29,23,32,2.19,41.56,570.0,S,720.0,576.0,64.0,25.0,0.12,46.75,meteor,
18405,M20240830_011610_MasLaRoca_S,2024,16,30,1,16,2.19,41.56,570.0,S,720.0,576.0,62.0,25.0,0.04,43.5,meteor,
18406,M20240830_025554_MasLaRoca_S,2024,55,30,2,55,2.19,41.56,570.0,S,720.0,576.0,63.0,25.0,0.08,42.66666666666666,meteor,
18407,M20240830_034636_MasLaRoca_S,2024,46,30,3,46,2.19,41.56,570.0,S,720.0,576.0,64.0,25.0,0.12,49.0,meteor,
18408,M20240830_034808_MasLaRoca_S,2024,48,30,3,48,2.19,41.56,570.0,S,720.0,576.0,64.0,25.0,0.12,54.5,meteor,
18409,M20240830_040953_MasLaRoca_S,2024,9,30,4,9,2.19,41.56,570.0,S,720.0,576.0,63.0,25.0,0.08,98.66666666666669,meteor,2024-09-30 04:09:00
18410,M20240830_034759_MasLaRoca_S,2024,47,30,3,47,2.19,41.56,570.0,S,720.0,576.0,64.0,25.0,0.12,65.0,meteor,
18411,M20240830_021053_MasLaRoca_S,2024,10,30,2,10,2.19,41.56,570.0,S,720.0,576.0,68.0,25.0,0.28,81.44444444444444,meteor,2024-10-30 02:10:00
18412,M20240830_033004_MasLaRoca_S,2024,30,30,3,30,2.19,41.56,570.0,S,720.0,576.0,69.0,25.0,0.32,99.22222222222224,meteor,
18413,M20240831_031817_MasLaRoca_S,2024,18,31,3,18,2.19,41.56,570.0,S,720.0,576.0,64.0,25.0,0.12,87.0,meteor,
18414,M20240831_013041_MasLaRoca_S,2024,30,31,1,30,2.19,41.56,570.0,S,720.0,576.0,63.0,25.0,0.08,62.66666666666666,meteor,
18415,M20240831_032401_MasLaRoca_S,2024,24,31,3,24,2.19,41.56,570.0,S,720.0,576.0,72.0,25.0,0.44,78.3157894736842,meteor,
18416,M20240831_040207_MasLaRoca_S,2024,2,31,4,2,2.19,41.56,570.0,S,720.0,576.0,62.0,25.0,0.04,39.0,meteor,
18417,M20240830_231513_MasLaRoca_S,2024,15,30,23,15,2.19,41.56,570.0,S,720.0,576.0,67.0,25.0,0.24,44.0,meteor,
18418,M20240831_022214_MasLaRoca_S,2024,22,31,2,22,2.19,41.56,570.0,S,720.0,576.0,62.0,25.0,0.04,49.0,meteor,
18419,M20240831_041711_MasLaRoca_S,2024,17,31,4,17,2.19,41.56,570.0,S,720.0,576.0,66.0,25.0,0.2,79.16666666666667,meteor,
18420,M20240831_003043_MasLaRoca_S,2024,30,31,0,30,2.19,41.56,570.0,S,720.0,576.0,77.0,25.0,0.64,40.333333333333336,meteor,
18421,M20240831_034125_MasLaRoca_S,2024,41,31,3,41,2.19,41.56,570.0,S,720.0,576.0,73.0,25.0,0.48,125.23076923076924,meteor,
18422,M20240831_035017_MasLaRoca_S,2024,50,31,3,50,2.19,41.56,570.0,S,720.0,576.0,62.0,25.0,0.04,37.5,meteor,
18423,M20240831_025234_MasLaRoca_S,2024,52,31,2,52,2.19,41.56,570.0,S,720.0,576.0,63.0,25.0,0.08,43.333333333333336,meteor,
18424,M20240831_035156_MasLaRoca_S,2024,51,31,3,51,2.19,41.56,570.0,S,720.0,576.0,64.0,25.0,0.12,39.5,meteor,
18425,M20240831_035511_MasLaRoca_S,2024,55,31,3,55,2.19,41.56,570.0,S,720.0,576.0,64.0,25.0,0.12,53.0,meteor,
18426,M20240831_011256_MasLaRoca_S,2024,12,31,1,12,2.19,41.56,570.0,S,720.0,576.0,83.0,25.0,0.88,74.0,meteor,2024-12-31 01:12:00
18427,M20240831_031939_MasLaRoca_S,2024,19,31,3,19,2.19,41.56,570.0,S,720.0,576.0,76.0,25.0,0.6,49.66666666666666,meteor,
18428,M20240831_011003_MasLaRoca_S,2024,10,31,1,10,2.19,41.56,570.0,S,720.0,576.0,77.0,25.0,0.64,51.0,meteor,2024-10-31 01:10:00
18429,M20240930_020535_MasLaRoca_S,2024,5,30,2,5,2.19,41.56,570.0,S,720.0,576.0,105.0,25.0,1.76,78.0,meteor,2024-05-30 02:05:00
18430,M20240930_024624_MasLaRoca_S,2024,46,30,2,46,2.19,41.56,570.0,S,720.0,576.0,69.0,25.0,0.32,118.66666666666669,meteor,
18431,M20240930_032341_MasLaRoca_S,2024,23,30,3,23,2.19,41.56,570.0,S,720.0,576.0,65.0,25.0,0.16,53.0,meteor,
18432,M20240930_040427_MasLaRoca_S,2024,4,30,4,4,2.19,41.56,570.0,S,720.0,576.0,66.0,25.0,0.2,75.16666666666667,meteor,2024-04-30 04:04:00
18433,M20240930_001523_MasLaRoca_S,2024,15,30,0,15,2.19,41.56,570.0,S,720.0,576.0,73.0,25.0,0.48,73.61538461538461,meteor,
18434,M20240930_001737_MasLaRoca_S,2024,17,30,0,17,2.19,41.56,570.0,S,720.0,576.0,70.0,25.0,0.36,80.05882352941177,meteor,
18435,M20240930_011829_MasLaRoca_S,2024,18,30,1,18,2.19,41.56,570.0,S,720.0,576.0,67.0,25.0,0.24,80.57142857142857,meteor,
18436,M20240930_021756_MasLaRoca_S,2024,17,30,2,17,2.19,41.56,570.0,S,720.0,576.0,62.0,25.0,0.04,36.0,meteor,
18437,M20240930_030814_MasLaRoca_S,2024,8,30,3,8,2.19,41.56,570.0,S,720.0,576.0,73.0,25.0,0.48,81.92857142857143,meteor,2024-08-30 03:08:00
18438,M20240929_195919_MasLaRoca_S,2024,59,29,19,59,2.19,41.56,570.0,S,720.0,576.0,117.0,25.0,2.24,42.2,meteor,
18439,M20240929_211222_MasLaRoca_S,2024,12,29,21,12,2.19,41.56,570.0,S,720.0,576.0,100.0,25.0,1.56,98.85714285714286,meteor,2024-12-29 21:12:00
18440,M20240930_003058_MasLaRoca_S,2024,30,30,0,30,2.19,41.56,570.0,S,720.0,576.0,62.0,25.0,0.04,40.0,meteor,
18441,M20240930_000436_MasLaRoca_S,2024,4,30,0,4,2.19,41.56,570.0,S,720.0,576.0,74.0,25.0,0.52,64.3076923076923,meteor,2024-04-30 00:04:00
18442,M20240930_023455_MasLaRoca_S,2024,34,30,2,34,2.19,41.56,570.0,S,720.0,576.0,66.0,25.0,0.2,58.16666666666666,meteor,
18443,M20240929_230644_MasLaRoca_S,2024,6,29,23,6,2.19,41.56,570.0,S,720.0,576.0,67.0,25.0,0.24,56.0,meteor,2024-06-29 23:06:00
18444,M20240930_025528_MasLaRoca_S,2024,55,30,2,55,2.19,41.56,570.0,S,720.0,576.0,65.0,25.0,0.16,83.2,meteor,
18445,M20240930_030020_MasLaRoca_S,2024,0,30,3,0,2.19,41.56,570.0,S,720.0,576.0,66.0,25.0,0.2,62.66666666666666,meteor,
18446,M20240930_042211_MasLaRoca_S,2024,22,30,4,22,2.19,41.56,570.0,S,720.0,576.0,63.0,25.0,0.08,37.66666666666666,meteor,
18447,M20240930_011036_MasLaRoca_S,2024,10,30,1,10,2.19,41.56,570.0,S,720.0,576.0,63.0,25.0,0.08,42.66666666666666,meteor,2024-10-30 01:10:00
18448,M20240930_013241_MasLaRoca_S,2024,32,30,1,32,2.19,41.56,570.0,S,720.0,576.0,64.0,25.0,0.12,42.25,meteor,
18449,M20240930_042308_MasLaRoca_S,2024,23,30,4,23,2.19,41.56,570.0,S,720.0,576.0,63.0,25.0,0.08,44.66666666666666,meteor,
18450,M20240930_041112_MasLaRoca_S,2024,11,30,4,11,2.19,41.56,570.0,S,720.0,576.0,66.0,25.0,0.2,140.16666666666666,meteor,2024-11-30 04:11:00
18451,M20240930_042916_MasLaRoca_S,2024,29,30,4,29,2.19,41.56,570.0,S,720.0,576.0,63.0,25.0,0.08,34.666666666666664,meteor,
18452,M20240930_023310_MasLaRoca_S,2024,33,30,2,33,2.19,41.56,570.0,S,720.0,576.0,64.0,25.0,0.12,47.0,meteor,
18453,M20240930_041639_MasLaRoca_S,2024,16,30,4,16,2.19,41.56,570.0,S,720.0,576.0,65.0,25.0,0.16,69.8,meteor,
